,volume,genre,left,right,burst_len,volume_number,add_to_paragraph_number,full_paragraph_number,chapter,chapter_start,start_in_chapter
1409,Volume 6 (1757),essay,104,104,1,5,4006,4110,LXI,4109,1
1410,Volume 6 (1757),essay,94,94,1,5,4006,4100,LX,4006,94
1411,Volume 6 (1757),essay,82,82,1,5,4006,4088,LX,4006,82
1412,Volume 6 (1757),essay,59,59,1,5,4006,4065,LX,4006,59
1413,Volume 6 (1757),essay,55,55,1,5,4006,4061,LX,4006,55
1414,Volume 6 (1757),essay,42,42,1,5,4006,4048,LX,4006,42
1415,Volume 6 (1757),essay,40,40,1,5,4006,4046,LX,4006,40
1416,Volume 6 (1757),essay,310,310,1,5,4006,4316,LXIII,4311,5
1417,Volume 6 (1757),essay,323,323,1,5,4006,4329,LXIII,4311,18
1418,Volume 6 (1757),essay,592,592,1,5,4006,4598,LXVI,4582,16
1419,Volume 6 (1757),essay,453,453,1,5,4006,4459,LXIV,4381,78
1420,Volume 6 (1757),essay,577,577,1,5,4006,4583,LXVI,4582,1
1421,Volume 6 (1757),essay,570,570,1,5,4006,4576,LXV,4482,94
1422,Volume 6 (1757),essay,536,536,1,5,4006,4542,LXV,4482,60
1423,Volume 6 (1757),essay,532,532,1,5,4006,4538,LXV,4482,56
1424,Volume 6 (1757),essay,526,526,1,5,4006,4532,LXV,4482,50
1425,Volume 6 (1757),essay,524,524,1,5,4006,4530,LXV,4482,48
1426,Volume 6 (1757),essay,520,520,1,5,4006,4526,LXV,4482,44
1427,Volume 6 (1757),essay,515,515,1,5,4006,4521,LXV,4482,39
1428,Volume 6 (1757),essay,509,509,1,5,4006,4515,LXV,4482,33
1429,Volume 6 (1757),essay,13,13,1,5,4006,4019,LX,4006,13
1430,Volume 6 (1757),essay,482,482,1,5,4006,4488,LXV,4482,6
1431,Volume 6 (1757),essay,469,469,1,5,4006,4475,LXIV,4381,94
1432,Volume 6 (1757),essay,459,459,1,5,4006,4465,LXIV,4381,84
1433,Volume 6 (1757),essay,456,456,1,5,4006,4462,LXIV,4381,81
1434,Volume 6 (1757),essay,451,451,1,5,4006,4457,LXIV,4381,76
1435,Volume 6 (1757),essay,345,345,1,5,4006,4351,LXIII,4311,40
1436,Volume 6 (1757),essay,448,448,1,5,4006,4454,LXIV,4381,73
1437,Volume 6 (1757),essay,433,433,1,5,4006,4439,LXIV,4381,58
1438,Volume 6 (1757),essay,424,424,1,5,4006,4430,LXIV,4381,49
1439,Volume 6 (1757),essay,409,409,1,5,4006,4415,LXIV,4381,34
1440,Volume 6 (1757),essay,403,403,1,5,4006,4409,LXIV,4381,28
1441,Volume 6 (1757),essay,395,395,1,5,4006,4401,LXIV,4381,20
1442,Volume 6 (1757),essay,393,393,1,5,4006,4399,LXIV,4381,18
1443,Volume 6 (1757),essay,390,390,1,5,4006,4396,LXIV,4381,15
1444,Volume 6 (1757),essay,381,381,1,5,4006,4387,LXIV,4381,6
1445,Volume 6 (1757),essay,379,379,1,5,4006,4385,LXIV,4381,4
1446,Volume 6 (1757),essay,375,375,1,5,4006,4381,LXIV,4381,0
1447,Volume 6 (1757),essay,372,372,1,5,4006,4378,LXIII,4311,67
1448,Volume 6 (1757),essay,354,354,1,5,4006,4360,LXIII,4311,49
1449,Volume 6 (1757),essay,351,351,1,5,4006,4357,LXIII,4311,46
1450,Volume 6 (1757),essay,1038,1038,1,5,4006,5044,LXXI,4940,104
1451,Volume 6 (1757),political discourses,279,289,11,5,4006,4285,LXII,4205,80
1452,Volume 6 (1757),political discourses,537,540,4,5,4006,4543,LXV,4482,61
1453,Volume 6 (1757),political discourses,547,550,4,5,4006,4553,LXV,4482,71
1454,Volume 6 (1757),political discourses,379,382,4,5,4006,4385,LXIV,4381,4
1455,Volume 6 (1757),political discourses,1033,1035,3,5,4006,5039,LXXI,4940,99
1456,Volume 6 (1757),political discourses,139,141,3,5,4006,4145,LXI,4109,36
1457,Volume 6 (1757),political discourses,1017,1019,3,5,4006,5023,LXXI,4940,83
1458,Volume 6 (1757),political discourses,603,605,3,5,4006,4609,LXVI,4582,27
1459,Volume 6 (1757),political discourses,154,156,3,5,4006,4160,LXI,4109,51
1460,Volume 6 (1757),political discourses,316,317,2,5,4006,4322,LXIII,4311,11
1461,Volume 6 (1757),political discourses,210,211,2,5,4006,4216,LXII,4205,11
1462,Volume 6 (1757),political discourses,268,269,2,5,4006,4274,LXII,4205,69
1463,Volume 6 (1757),political discourses,679,680,2,5,4006,4685,LXVII,4669,16
1464,Volume 6 (1757),political discourses,675,676,2,5,4006,4681,LXVII,4669,12
1465,Volume 6 (1757),political discourses,412,413,2,5,4006,4418,LXIV,4381,37
1466,Volume 6 (1757),political discourses,370,371,2,5,4006,4376,LXIII,4311,65
1467,Volume 6 (1757),political discourses,424,425,2,5,4006,4430,LXIV,4381,49
1468,Volume 6 (1757),political discourses,440,441,2,5,4006,4446,LXIV,4381,65
1469,Volume 6 (1757),political discourses,475,476,2,5,4006,4481,LXIV,4381,100
1470,Volume 6 (1757),political discourses,482,483,2,5,4006,4488,LXV,4482,6
1471,Volume 6 (1757),political discourses,524,525,2,5,4006,4530,LXV,4482,48
1472,Volume 6 (1757),political discourses,534,535,2,5,4006,4540,LXV,4482,58
1473,Volume 6 (1757),political discourses,201,202,2,5,4006,4207,LXII,4205,2
1474,Volume 6 (1757),political discourses,469,470,2,5,4006,4475,LXIV,4381,94
1475,Volume 6 (1757),political discourses,77,78,2,5,4006,4083,LX,4006,77
1476,Volume 6 (1757),political discourses,144,145,2,5,4006,4150,LXI,4109,41
1477,Volume 6 (1757),political discourses,887,888,2,5,4006,4893,LXX,4867,26
1478,Volume 6 (1757),political discourses,115,116,2,5,4006,4121,LXI,4109,12
1479,Volume 6 (1757),political discourses,85,86,2,5,4006,4091,LX,4006,85
1480,Volume 6 (1757),political discourses,1009,1010,2,5,4006,5015,LXXI,4940,75
1481,Volume 6 (1757),political discourses,130,131,2,5,4006,4136,LXI,4109,27
1482,Volume 6 (1757),political discourses,73,74,2,5,4006,4079,LX,4006,73
1483,Volume 6 (1757),political discourses,1005,1006,2,5,4006,5011,LXXI,4940,71
1484,Volume 6 (1757),political discourses,1014,1015,2,5,4006,5020,LXXI,4940,80
1485,Volume 6 (1757),political discourses,1012,1012,1,5,4006,5018,LXXI,4940,78
1486,Volume 6 (1757),political discourses,1027,1027,1,5,4006,5033,LXXI,4940,93
1487,Volume 6 (1757),political discourses,655,655,1,5,4006,4661,LXVI,4582,79
1488,Volume 6 (1757),political discourses,653,653,1,5,4006,4659,LXVI,4582,77
1489,Volume 6 (1757),political discourses,651,651,1,5,4006,4657,LXVI,4582,75
1490,Volume 6 (1757),political discourses,1021,1021,1,5,4006,5027,LXXI,4940,87
1491,Volume 6 (1757),political discourses,558,558,1,5,4006,4564,LXV,4482,82
1492,Volume 6 (1757),political discourses,649,649,1,5,4006,4655,LXVI,4582,73
1493,Volume 6 (1757),political discourses,646,646,1,5,4006,4652,LXVI,4582,70
1494,Volume 6 (1757),political discourses,642,642,1,5,4006,4648,LXVI,4582,66
1495,Volume 6 (1757),political discourses,639,639,1,5,4006,4645,LXVI,4582,63
1496,Volume 6 (1757),political discourses,568,568,1,5,4006,4574,LXV,4482,92
1497,Volume 6 (1757),political discourses,611,611,1,5,4006,4617,LXVI,4582,35
1498,Volume 6 (1757),political discourses,570,570,1,5,4006,4576,LXV,4482,94
1499,Volume 6 (1757),political discourses,608,608,1,5,4006,4614,LXVI,4582,32
1500,Volume 6 (1757),political discourses,997,997,1,5,4006,5003,LXXI,4940,63
1501,Volume 6 (1757),political discourses,577,577,1,5,4006,4583,LXVI,4582,1
1502,Volume 6 (1757),political discourses,600,600,1,5,4006,4606,LXVI,4582,24
1503,Volume 6 (1757),political discourses,597,597,1,5,4006,4603,LXVI,4582,21
1504,Volume 6 (1757),political discourses,589,589,1,5,4006,4595,LXVI,4582,13
1505,Volume 6 (1757),political discourses,884,884,1,5,4006,4890,LXX,4867,23
1506,Volume 6 (1757),political discourses,659,659,1,5,4006,4665,LXVI,4582,83
1507,Volume 6 (1757),political discourses,657,657,1,5,4006,4663,LXVI,4582,81
1508,Volume 6 (1757),political discourses,991,991,1,5,4006,4997,LXXI,4940,57
1509,Volume 6 (1757),political discourses,880,880,1,5,4006,4886,LXX,4867,19
1510,Volume 6 (1757),political discourses,873,873,1,5,4006,4879,LXX,4867,12
1511,Volume 6 (1757),political discourses,857,857,1,5,4006,4863,LXIX,4797,66
1512,Volume 6 (1757),political discourses,842,842,1,5,4006,4848,LXIX,4797,51
1513,Volume 6 (1757),political discourses,839,839,1,5,4006,4845,LXIX,4797,48
1514,Volume 6 (1757),political discourses,828,828,1,5,4006,4834,LXIX,4797,37
1515,Volume 6 (1757),political discourses,818,818,1,5,4006,4824,LXIX,4797,27
1516,Volume 6 (1757),political discourses,814,814,1,5,4006,4820,LXIX,4797,23
1517,Volume 6 (1757),political discourses,890,890,1,5,4006,4896,LXX,4867,29
1518,Volume 6 (1757),political discourses,799,799,1,5,4006,4805,LXIX,4797,8
1519,Volume 6 (1757),political discourses,790,790,1,5,4006,4796,LXVIII,4738,58
1520,Volume 6 (1757),political discourses,786,786,1,5,4006,4792,LXVIII,4738,54
1521,Volume 6 (1757),political discourses,784,784,1,5,4006,4790,LXVIII,4738,52
1522,Volume 6 (1757),political discourses,768,768,1,5,4006,4774,LXVIII,4738,36
1523,Volume 6 (1757),political discourses,730,730,1,5,4006,4736,LXVII,4669,67
1524,Volume 6 (1757),political discourses,719,719,1,5,4006,4725,LXVII,4669,56
1525,Volume 6 (1757),political discourses,896,896,1,5,4006,4902,LXX,4867,35
1526,Volume 6 (1757),political discourses,693,693,1,5,4006,4699,LXVII,4669,30
1527,Volume 6 (1757),political discourses,686,686,1,5,4006,4692,LXVII,4669,23
1528,Volume 6 (1757),political discourses,682,682,1,5,4006,4688,LXVII,4669,19
1529,Volume 6 (1757),political discourses,940,940,1,5,4006,4946,LXXI,4940,6
1530,Volume 6 (1757),political discourses,976,976,1,5,4006,4982,LXXI,4940,42
1531,Volume 6 (1757),political discourses,661,661,1,5,4006,4667,LXVI,4582,85
1532,Volume 6 (1757),political discourses,762,762,1,5,4006,4768,LXVIII,4738,30
1533,Volume 6 (1757),political discourses,2,2,1,5,4006,4008,LX,4006,2
1534,Volume 6 (1757),political discourses,544,544,1,5,4006,4550,LXV,4482,68
1535,Volume 6 (1757),political discourses,133,133,1,5,4006,4139,LXI,4109,30
1536,Volume 6 (1757),political discourses,231,231,1,5,4006,4237,LXII,4205,32
1537,Volume 6 (1757),political discourses,226,226,1,5,4006,4232,LXII,4205,27
1538,Volume 6 (1757),political discourses,198,198,1,5,4006,4204,LXI,4109,95
1539,Volume 6 (1757),political discourses,196,196,1,5,4006,4202,LXI,4109,93
1540,Volume 6 (1757),political discourses,185,185,1,5,4006,4191,LXI,4109,82
1541,Volume 6 (1757),political discourses,179,179,1,5,4006,4185,LXI,4109,76
1542,Volume 6 (1757),political discourses,173,173,1,5,4006,4179,LXI,4109,70
1543,Volume 6 (1757),political discourses,164,164,1,5,4006,4170,LXI,4109,61
1544,Volume 6 (1757),political discourses,160,160,1,5,4006,4166,LXI,4109,57
1545,Volume 6 (1757),political discourses,158,158,1,5,4006,4164,LXI,4109,55
1546,Volume 6 (1757),political discourses,151,151,1,5,4006,4157,LXI,4109,48
1547,Volume 6 (1757),political discourses,148,148,1,5,4006,4154,LXI,4109,45
1548,Volume 6 (1757),political discourses,122,122,1,5,4006,4128,LXI,4109,19
1549,Volume 6 (1757),political discourses,246,246,1,5,4006,4252,LXII,4205,47
1550,Volume 6 (1757),political discourses,120,120,1,5,4006,4126,LXI,4109,17
1551,Volume 6 (1757),political discourses,112,112,1,5,4006,4118,LXI,4109,9
1552,Volume 6 (1757),political discourses,109,109,1,5,4006,4115,LXI,4109,6
1553,Volume 6 (1757),political discourses,104,104,1,5,4006,4110,LXI,4109,1
1554,Volume 6 (1757),political discourses,93,93,1,5,4006,4099,LX,4006,93
1555,Volume 6 (1757),political discourses,82,82,1,5,4006,4088,LX,4006,82
1556,Volume 6 (1757),political discourses,70,70,1,5,4006,4076,LX,4006,70
1557,Volume 6 (1757),political discourses,59,59,1,5,4006,4065,LX,4006,59
1558,Volume 6 (1757),political discourses,47,47,1,5,4006,4053,LX,4006,47
1559,Volume 6 (1757),political discourses,40,40,1,5,4006,4046,LX,4006,40
1560,Volume 6 (1757),political discourses,33,33,1,5,4006,4039,LX,4006,33
1561,Volume 6 (1757),political discourses,15,15,1,5,4006,4021,LX,4006,15
1562,Volume 6 (1757),political discourses,241,241,1,5,4006,4247,LXII,4205,42
1563,Volume 6 (1757),political discourses,248,248,1,5,4006,4254,LXII,4205,49
1564,Volume 6 (1757),political discourses,520,520,1,5,4006,4526,LXV,4482,44
1565,Volume 6 (1757),political discourses,415,415,1,5,4006,4421,LXIV,4381,40
1566,Volume 6 (1757),political discourses,517,517,1,5,4006,4523,LXV,4482,41
1567,Volume 6 (1757),political discourses,488,488,1,5,4006,4494,LXV,4482,12
1568,Volume 6 (1757),political discourses,485,485,1,5,4006,4491,LXV,4482,9
1569,Volume 6 (1757),political discourses,473,473,1,5,4006,4479,LXIV,4381,98
1570,Volume 6 (1757),political discourses,5,5,1,5,4006,4011,LX,4006,5
1571,Volume 6 (1757),political discourses,452,452,1,5,4006,4458,LXIV,4381,77
1572,Volume 6 (1757),political discourses,438,438,1,5,4006,4444,LXIV,4381,63
1573,Volume 6 (1757),political discourses,434,434,1,5,4006,4440,LXIV,4381,59
1574,Volume 6 (1757),political discourses,432,432,1,5,4006,4438,LXIV,4381,57
1575,Volume 6 (1757),political discourses,422,422,1,5,4006,4428,LXIV,4381,47
1576,Volume 6 (1757),political discourses,419,419,1,5,4006,4425,LXIV,4381,44
1577,Volume 6 (1757),political discourses,417,417,1,5,4006,4423,LXIV,4381,42
1578,Volume 6 (1757),political discourses,401,401,1,5,4006,4407,LXIV,4381,26
1579,Volume 6 (1757),political discourses,260,260,1,5,4006,4266,LXII,4205,61
1580,Volume 6 (1757),political discourses,395,395,1,5,4006,4401,LXIV,4381,20
1581,Volume 6 (1757),political discourses,390,390,1,5,4006,4396,LXIV,4381,15
1582,Volume 6 (1757),political discourses,345,345,1,5,4006,4351,LXIII,4311,40
1583,Volume 6 (1757),political discourses,320,320,1,5,4006,4326,LXIII,4311,15
1584,Volume 6 (1757),political discourses,301,301,1,5,4006,4307,LXII,4205,102
1585,Volume 6 (1757),political discourses,298,298,1,5,4006,4304,LXII,4205,99
1586,Volume 6 (1757),political discourses,291,291,1,5,4006,4297,LXII,4205,92
1587,Volume 6 (1757),political discourses,277,277,1,5,4006,4283,LXII,4205,78
1588,Volume 6 (1757),political discourses,274,274,1,5,4006,4280,LXII,4205,75
1589,Volume 6 (1757),political discourses,272,272,1,5,4006,4278,LXII,4205,73
1590,Volume 6 (1757),political discourses,265,265,1,5,4006,4271,LXII,4205,66
1591,Volume 6 (1757),political discourses,262,262,1,5,4006,4268,LXII,4205,63
1592,Volume 6 (1757),political discourses,1037,1037,1,5,4006,5043,LXXI,4940,103
1593,Volume 6 (1757),treatise,150,150,1,5,4006,4156,LXI,4109,47
1594,Volume 6 (1757),treatise,197,197,1,5,4006,4203,LXI,4109,94
1595,Volume 6 (1757),treatise,342,342,1,5,4006,4348,LXIII,4311,37
1596,Volume 6 (1757),treatise,1030,1030,1,5,4006,5036,LXXI,4940,96
