,volume,genre,left,right,burst_len,volume_number,add_to_paragraph_number,full_paragraph_number,chapter,chapter_start,start_in_chapter
1407,Volume 6 (1757),political discourses,201,202,2,5,4006,4207,LXII,4205,2
1408,Volume 6 (1757),political discourses,319,320,2,5,4006,4325,LXIII,4311,14
1409,Volume 6 (1757),political discourses,109,110,2,5,4006,4115,LXI,4109,6
1410,Volume 6 (1757),political discourses,73,74,2,5,4006,4079,LX,4006,73
1411,Volume 6 (1757),political discourses,107,107,1,5,4006,4113,LXI,4109,4
1412,Volume 6 (1757),political discourses,682,682,1,5,4006,4688,LXVII,4669,19
1413,Volume 6 (1757),political discourses,824,824,1,5,4006,4830,LXIX,4797,33
1414,Volume 6 (1757),political discourses,675,675,1,5,4006,4681,LXVII,4669,12
1415,Volume 6 (1757),political discourses,120,120,1,5,4006,4126,LXI,4109,17
1416,Volume 6 (1757),political discourses,89,89,1,5,4006,4095,LX,4006,89
1417,Volume 6 (1757),political discourses,809,809,1,5,4006,4815,LXIX,4797,18
1418,Volume 6 (1757),political discourses,804,804,1,5,4006,4810,LXIX,4797,13
1419,Volume 6 (1757),political discourses,799,799,1,5,4006,4805,LXIX,4797,8
1420,Volume 6 (1757),political discourses,797,797,1,5,4006,4803,LXIX,4797,6
1421,Volume 6 (1757),political discourses,112,112,1,5,4006,4118,LXI,4109,9
1422,Volume 6 (1757),political discourses,786,786,1,5,4006,4792,LXVIII,4738,54
1423,Volume 6 (1757),political discourses,777,777,1,5,4006,4783,LXVIII,4738,45
1424,Volume 6 (1757),political discourses,102,102,1,5,4006,4108,LX,4006,102
1425,Volume 6 (1757),political discourses,749,749,1,5,4006,4755,LXVIII,4738,17
1426,Volume 6 (1757),political discourses,746,746,1,5,4006,4752,LXVIII,4738,14
1427,Volume 6 (1757),political discourses,695,695,1,5,4006,4701,LXVII,4669,32
1428,Volume 6 (1757),political discourses,735,735,1,5,4006,4741,LXVIII,4738,3
1429,Volume 6 (1757),political discourses,727,727,1,5,4006,4733,LXVII,4669,64
1430,Volume 6 (1757),political discourses,343,343,1,5,4006,4349,LXIII,4311,38
1431,Volume 6 (1757),political discourses,842,842,1,5,4006,4848,LXIX,4797,51
1432,Volume 6 (1757),political discourses,826,826,1,5,4006,4832,LXIX,4797,35
1433,Volume 6 (1757),political discourses,838,838,1,5,4006,4844,LXIX,4797,47
1434,Volume 6 (1757),political discourses,15,15,1,5,4006,4021,LX,4006,15
1435,Volume 6 (1757),political discourses,19,19,1,5,4006,4025,LX,4006,19
1436,Volume 6 (1757),political discourses,1012,1012,1,5,4006,5018,LXXI,4940,78
1437,Volume 6 (1757),political discourses,70,70,1,5,4006,4076,LX,4006,70
1438,Volume 6 (1757),political discourses,1006,1006,1,5,4006,5012,LXXI,4940,72
1439,Volume 6 (1757),political discourses,1002,1002,1,5,4006,5008,LXXI,4940,68
1440,Volume 6 (1757),political discourses,994,994,1,5,4006,5000,LXXI,4940,60
1441,Volume 6 (1757),political discourses,991,991,1,5,4006,4997,LXXI,4940,57
1442,Volume 6 (1757),political discourses,978,978,1,5,4006,4984,LXXI,4940,44
1443,Volume 6 (1757),political discourses,975,975,1,5,4006,4981,LXXI,4940,41
1444,Volume 6 (1757),political discourses,968,968,1,5,4006,4974,LXXI,4940,34
1445,Volume 6 (1757),political discourses,76,76,1,5,4006,4082,LX,4006,76
1446,Volume 6 (1757),political discourses,934,934,1,5,4006,4940,LXXI,4940,0
1447,Volume 6 (1757),political discourses,931,931,1,5,4006,4937,LXX,4867,70
1448,Volume 6 (1757),political discourses,78,78,1,5,4006,4084,LX,4006,78
1449,Volume 6 (1757),political discourses,896,896,1,5,4006,4902,LXX,4867,35
1450,Volume 6 (1757),political discourses,894,894,1,5,4006,4900,LXX,4867,33
1451,Volume 6 (1757),political discourses,890,890,1,5,4006,4896,LXX,4867,29
1452,Volume 6 (1757),political discourses,82,82,1,5,4006,4088,LX,4006,82
1453,Volume 6 (1757),political discourses,885,885,1,5,4006,4891,LXX,4867,24
1454,Volume 6 (1757),political discourses,880,880,1,5,4006,4886,LXX,4867,19
1455,Volume 6 (1757),political discourses,861,861,1,5,4006,4867,LXX,4867,0
1456,Volume 6 (1757),political discourses,659,659,1,5,4006,4665,LXVI,4582,83
1457,Volume 6 (1757),political discourses,661,661,1,5,4006,4667,LXVI,4582,85
1458,Volume 6 (1757),political discourses,611,611,1,5,4006,4617,LXVI,4582,35
1459,Volume 6 (1757),political discourses,122,122,1,5,4006,4128,LXI,4109,19
1460,Volume 6 (1757),political discourses,651,651,1,5,4006,4657,LXVI,4582,75
1461,Volume 6 (1757),political discourses,239,239,1,5,4006,4245,LXII,4205,40
1462,Volume 6 (1757),political discourses,256,256,1,5,4006,4262,LXII,4205,57
1463,Volume 6 (1757),political discourses,466,466,1,5,4006,4472,LXIV,4381,91
1464,Volume 6 (1757),political discourses,461,461,1,5,4006,4467,LXIV,4381,86
1465,Volume 6 (1757),political discourses,455,455,1,5,4006,4461,LXIV,4381,80
1466,Volume 6 (1757),political discourses,444,444,1,5,4006,4450,LXIV,4381,69
1467,Volume 6 (1757),political discourses,269,269,1,5,4006,4275,LXII,4205,70
1468,Volume 6 (1757),political discourses,434,434,1,5,4006,4440,LXIV,4381,59
1469,Volume 6 (1757),political discourses,274,274,1,5,4006,4280,LXII,4205,75
1470,Volume 6 (1757),political discourses,279,279,1,5,4006,4285,LXII,4205,80
1471,Volume 6 (1757),political discourses,297,297,1,5,4006,4303,LXII,4205,98
1472,Volume 6 (1757),political discourses,405,405,1,5,4006,4411,LXIV,4381,30
1473,Volume 6 (1757),political discourses,400,400,1,5,4006,4406,LXIV,4381,25
1474,Volume 6 (1757),political discourses,395,395,1,5,4006,4401,LXIV,4381,20
1475,Volume 6 (1757),political discourses,393,393,1,5,4006,4399,LXIV,4381,18
1476,Volume 6 (1757),political discourses,383,383,1,5,4006,4389,LXIV,4381,8
1477,Volume 6 (1757),political discourses,327,327,1,5,4006,4333,LXIII,4311,22
1478,Volume 6 (1757),political discourses,375,375,1,5,4006,4381,LXIV,4381,0
1479,Volume 6 (1757),political discourses,371,371,1,5,4006,4377,LXIII,4311,66
1480,Volume 6 (1757),political discourses,350,350,1,5,4006,4356,LXIII,4311,45
1481,Volume 6 (1757),political discourses,348,348,1,5,4006,4354,LXIII,4311,43
1482,Volume 6 (1757),political discourses,235,235,1,5,4006,4241,LXII,4205,36
1483,Volume 6 (1757),political discourses,231,231,1,5,4006,4237,LXII,4205,32
1484,Volume 6 (1757),political discourses,506,506,1,5,4006,4512,LXV,4482,30
1485,Volume 6 (1757),political discourses,579,579,1,5,4006,4585,LXVI,4582,3
1486,Volume 6 (1757),political discourses,649,649,1,5,4006,4655,LXVI,4582,73
1487,Volume 6 (1757),political discourses,642,642,1,5,4006,4648,LXVI,4582,66
1488,Volume 6 (1757),political discourses,618,618,1,5,4006,4624,LXVI,4582,42
1489,Volume 6 (1757),political discourses,339,339,1,5,4006,4345,LXIII,4311,34
1490,Volume 6 (1757),political discourses,139,139,1,5,4006,4145,LXI,4109,36
1491,Volume 6 (1757),political discourses,141,141,1,5,4006,4147,LXI,4109,38
1492,Volume 6 (1757),political discourses,597,597,1,5,4006,4603,LXVI,4582,21
1493,Volume 6 (1757),political discourses,593,593,1,5,4006,4599,LXVI,4582,17
1494,Volume 6 (1757),political discourses,584,584,1,5,4006,4590,LXVI,4582,8
1495,Volume 6 (1757),political discourses,152,152,1,5,4006,4158,LXI,4109,49
1496,Volume 6 (1757),political discourses,515,515,1,5,4006,4521,LXV,4482,39
1497,Volume 6 (1757),political discourses,156,156,1,5,4006,4162,LXI,4109,53
1498,Volume 6 (1757),political discourses,563,563,1,5,4006,4569,LXV,4482,87
1499,Volume 6 (1757),political discourses,558,558,1,5,4006,4564,LXV,4482,82
1500,Volume 6 (1757),political discourses,555,555,1,5,4006,4561,LXV,4482,79
1501,Volume 6 (1757),political discourses,553,553,1,5,4006,4559,LXV,4482,77
1502,Volume 6 (1757),political discourses,158,158,1,5,4006,4164,LXI,4109,55
1503,Volume 6 (1757),political discourses,164,164,1,5,4006,4170,LXI,4109,61
1504,Volume 6 (1757),political discourses,185,185,1,5,4006,4191,LXI,4109,82
1505,Volume 6 (1757),political discourses,517,517,1,5,4006,4523,LXV,4482,41
1506,Volume 6 (1757),political discourses,1,1,1,5,4006,4007,LX,4006,1
1507,Volume 6 (1757),treatise,824,824,1,5,4006,4830,LXIX,4797,33
